,0,1,2
2521,CNN is doing fine. It's just that MSNBC is doing great. Fox hasn't grown one iddy biddy tiny bit. Same crowd of Conservatives (about 3out of 10 people)...so sane people still are a majority,0,0
2522,Character of a crook better off using Dillinger,0,0
2523,I completely agree; which is why a potential victim's claim must be afforded due process before she (or he) is villianized.,0,0
2524,Chicago Tribune: London Mayor Sadiq Khan And The Ties To Farrakhan He’d Rather Forget URL via,0,0
2525,Can't a man call his dog without some old bat bitching about it ?,0,0
2526,California is a state. In the USA. How stupid do you have to be to think there is gun control?,0,0
2527,it’s like saying you’re pale! you live in the north pole! bitchass dipfuck,1,0
2528,Serena was outplayed &amp; acted like a spoiled brat. She is not above the rules,1,0
2529,Gun control is omportant. It should not be left to NRA to regulate it. It does not care about the lifes that are waisted along the path of its enrichment.,0,0
2530,Also Puerto Rico is a island add in the middle of the Atlantic and people have nowhere to go. If a big enough hurricane comes through there everyone could die.,0,0
2531,-Being on food stamps -Liking boys/girls or liking both -Not knowing who you are -Your body size -Not knowing something -scared to ask for help -Not dating someone -What you wear,0,0
2532,And she is getting death threats Who owns comprised Graham?,0,0
2533,you are so beautiful,0,0
2534,Because conservatism is dying and they know it is. So they are going to try everything in their power to hold on to their perception of what America should look like despite the fact most Americans are more centralist-liberals.,0,0
2535,everyone please vote for Vicki barbolack she is the most amazing kind hearted funny and loved person on that stage no one has earned this more than her,0,0
2536,Screw you and your team. Americans who scraficed are the reason you have a team !!! Leave our President alone !!!!,0,0
2537,No but it is relevant in showing that gun control laws DO work. The number of deaths via mass shooting went down in the US between 1994-2004 during the Assault Weapons Ban,0,0
2538,"Show Me the MAGA!""""",0,0
2539,He is in jail,0,0
2540,It was surprising how fast Reagan passed gun control in Cali when the Black Panthers armed themselves.,0,0
2541,Republicans need to stop being such push overs. THIS IS WAR MAGA WalkAway IamAlexJones Kavanaugh PPC URL,0,0
2542,qanda look at who Twitter and Facebook are currently banning - all conservatives.,0,0
2543,I love your spirit and taking a stand for our great country.. I wish these liberals go to a Socialist country,0,0
2544,It’s just people who say they hate identity politics while going on about the left hates them for being black conservatives,1,0
2545,So take him to court,0,0
2546,Safety first. There is no show without the Raven. Hope he is safe and returns soon.,0,0
2547,He can get on his knees with the rest of them and stay there. One day they will be playing to empty stadiums.,0,0
2548,I’ll go pick u up fuck an Uber,1,0
2549,so many things i’ve created but this right here might be my favorite,0,0
2550,I got this,1,0
2551,White cops are called racists by mobs and liberals daily,0,0
2552,She is attempting to emotionally manipulate Canadians Standard behaviour for the Trudeau “Liberals”.,0,0
2553,He is probably dying due to dog fumes,0,0
2554,Ending the horrible trade imbalance burden from Obama/BushII/Clinton/BushI results in an $800B/year boon to the USA economy! This is what you fail to mention. Trump-o-nomics = MAGA [You should try to listen to Trump more closely so you can learn.],0,0
2555,"I think his character rubbed off on my Knight. She is somewhat witty like him, such as when she says I don't need to see you when I can smell you"" to the Sith on Alderaan. He was a good Master.""",0,0
2556,workjams because she is everything buyit URL,0,0
2557,Everyone is at home taking a knee to the NFL.,0,0
2558,You are stronger than you believe my beautiful sneaky pig. Dcl teaches us so much and I am grateful we have the chance to explore ourselves as we grow and learn URL,0,0
2559,"If you love our cops so much, why do you make it your life's goal to take away tools they need to stop crime, and put their very lives at risk? Why do you support ANTIFA thugs who assault cops and screech All Cops are Bastards""?""",1,0
2560,that’s just cause the director a fucking beast but let’s not act like christian bale ever fuck niggas up or had wavy fighting scenes,1,0
2561,Alt right conspiracy conservatives (TM) find common cause with alt left Putin sympathizers,0,0
2562,But refugees! Marijuana! Peoplekind! Gun control!,1,0
2563,Why cause you are unwilling to look at the science? URL,0,0
2564,And I am just over the justdoit nike,0,0
2565,"So the whole Republican for gun control"" nonsense can finally be laid to rest?""",0,0
2566,Holder should've been removed and jailed years ago.,1,0
2567,"Why are you liberals, who are so quick to scream I'm a victim"", so clueless as to how our legal system works &amp; which law depts investigate which crimes? Assault crimes are not what the FBI investigates, period. Your ignorance on this matter is glaring &amp; you should be embarassed.""",1,0
2568,Steroid girl in steroid rage,1,0
2569,You are not a poet. Don't ask how I knoweth.,0,0
2570,is shaking while answering question clearly she is no comfortable onpoli,0,0
2571,Plus now we know where she likes to kiss you at when she is singing Don’t Judge Me.,0,0
2572,Billy you have a short memory. Obama tried to get in commonsense gun control is especially after Sandyhook. The parents even came in and begged Congress to do something about automatic weapons. But the NRA had such a hold on Congress Democrats and repugs nothing was done,0,0
2573,Liberals + Conservatives= neoliberalism &amp; Globalization &amp; all of its Discontents: CorporateWelfare-Dilution of Constitutional Rights/Freedoms &amp; SocioPoliEconFinancial Corruption &amp; PARTICRATIC Collusion of cdnpoli/ticians for 1%ers! URL,1,0
2574,Yes she is!,0,0
2575,I hope you didn’t just invite Antifa. Good luck &amp; be safe.,0,0
2576,The realm of the imaginary can be quite powerful too,0,0
2577,Does Jimmy have to clear his monologues with these producers to ensure NBC is tear free?,0,0
2578,There are THREE cardboard boxes full. Come pick out a haunted cardigan!,0,0
2579,Maybe he is just light in his loafers,0,0
2580,(Not th taking a knee has anything 2do w/military but)most Conservatives hate him far more than they care about vaterans smh TrumpsAmerica,0,0
2581,oh yeah i’m down if you are,0,0
2582,Maybe you haven’t seen how well MAGA is working on our economy. The turn around is restitching the fray in our social fabric and rekindling our civic spirit. These reforms are enlightening and educating the next generation in responsible civics. WalkAway,0,0
2583,Connections are vital with all of the crap Twitter forces on conservatives.,1,0
2584,Didn't sound bitter to me. The main message was to recall American values and urge people to quit complaining and vote.,0,0
2585,They could just be people on holiday.,0,0
2586,Then she should step down. It's not about her. She was elected by liberals. She has power cuz of liberals.,0,0
2587,Good look,0,0
2588,I love Danielle because she is such a caring and genuine person! Her smile and positive energy brings out the best in everyone. You can always count on her to bring some sunshine into any rainy day,0,0
2589,MAGA said I.,0,0
2590,"And by the way - You're response is a perfect example of Liberal Deflection. MOPE, def. be dejected and apathetic"". Exactly what Liberals have been since Clinton lost.""",0,0
2591,Rabid nationalists who've been misled into thinking it's the liberals who are globalists.,0,0
2592,MAGA Patriot Qanon WalkAway WWG1WGA GodsArmy TheGreatAwakening JESUSLIVES CatchTheRedWave VoteRed PLEASE SIGN TO REMOVE CONSERVATORSHIP THAT OBAMA PUT ON FANNIE MAE &amp; FREDDIE URL,0,0
2593,that shit different frfr.,1,0
2594,He is going to get crushed,0,0
2595,you are running scared!,0,0
2596,The truth hurts sometimes. It's not your fault. Just keep MAGA,0,0
2597,This is what revenge lies like! Kavanaugh MAGA URL,0,0
2598,16 grade school children shot dead in Washington with 9mm Beretta. The NRA blames gun control laws.,0,0
2599,Her brain is still somewhere lost in The Matrix... Then again Liberals are just plain delusional no matter what. URL,1,0
2600,He is truly adorable. Happy Birthday baby boy,0,0
2601,. need to come out &amp; say if we’re headed for a ‘no-deal’ in October then must call a General Election. That’s the only “people’s vote” we need. If people want a ‘no-deal’ they can vote for the I don’t think people do. So vote,0,0
2602,Who talks shit on buff chicken dip dude it’s buff chicken dip,1,0
2603,What’s next... -Mr. Hooper is retconned as a pedophile -Grover becomes trans -Barkley is neutered -Big Bird is put on meds to stop seeing Snuffy -Oscar shoots heroin -Elmo now member of the church of satan -Telly joins ANTIFA -Zoe has abortion -Kermit labeled hate symbol by SPLC URL,0,0
2604,AARON RODGERS WILL NEVER WIN A RING THE REST OF HIS SAD ASS CAREER! I HOPE YOU HIS REGULAR SEASON HEROICS CAUSE THATS ALL HE IS GOOD FOR! HAVE A NICE DAY!,1,0
2605,......Google needs to be broken up....they are a threat to the country,0,0
2606,Your husband is a despicable person. He is a narcissist who cares about no one - including you- but himself.,1,0
2607,She’s fine! She starts out like that and then gets up and gets right in Derwin’s face about it. Both dogs are walked 3-4 times per day. She is NOT suffering. She’s just spoiled!,0,0
2608,Why didn't Zac Goldsmith of the faux Conservative Party use this? Why didn't faux Conservative Party use Khan's defence of 9/11 organiser? Why are the Conservatives so f*cking useless? If you ask me it's deliberate as they share Labour's agenda or are they just that useless?,1,0
2609,You are not in touch with really.,0,0
2610,lmao! You call this courage ? Courageous act will be she tearing apart say Quran and then you claiming she is your kind of woman ;). Majority of Hindus still don’t get offended by such acts no matter what MSM is showing these days,0,0
2611,..ya commie pinko...MAGA URL,0,0
2612,Ain’t getting no pussy huh? URL,1,0
2613,This is what happens when liberals get in control,0,0
2614,We must run in different Twitter circles. Because every time posts about NCAA it is MAGA american that comes out the woodwork in support of the status quo.,0,0
2615,Who would buy a book written by such a total classless Porn star! I’ll tell you who Democrats and liberals,1,0
2616,Do we get to choose which women go first?,0,0
2617,He tihnks he is telling the big lie.,1,0
2618,Democrats started the KKK and Antifa. Sheep no more. WWG1WGA!!!,0,0
2619,That's literally in the Bible that conservatives love to thump but never read.,0,0
2620,"In Trump world, Your name is Toby, a fine name, now SAY YOUR NAME!!"" That's what the maga means to Trumpers!! URL",0,0
2621,I can’t think of a worse 3 game start for a coach at such a big time university in my life. 1-2 and almost lose to Fred Samford University lol I know it’s Sanford. But yea they still owe him whatever he is owed,0,0
2622,Sad day for all liberals,0,0
2623,Looks Like The Jokes On Liberals Again. FortTrump Poland BoomingEconomy URL,0,0
2624,She is not the brightest light on the tree.,0,0
2625,It never gets further that the Caymans But I want to know what gives Boris the right to spunk £45m on a folly of a bridge that wasn’t built Where is the money And what relation to him were the people who were paid it And why are they all now abroad No lnvestigation iniated Why,1,0
2626,I like the way she shows her emotions... She is really a Queen of Hearts.... ...Love you,0,0
2627,this isn't me disagreeing this is me basically saying that i hope you're right but if you are i will spontaneously combust,0,0
2628,Hopefully she beats the shit out of the chair ump in Australia to really show them..,1,0
2629,Williams displayed her bad tempered side to the world and it is something she will probably always regret. I would say to her be ye never so high that you believe you are above the rules.,1,0
2630,I don't live in the US so maybe that is one reason why i don't know who she is,0,0
2631,You mean like all the Liberals screaming at a SC nomination hearing? That kind of clown show? So tell me since when do accusers get to make demands? This isn't a university misandry board of injustice.,1,0
2632,"FarRight Leader QuoteoftheDay My deal or no deal"" how's about NoTrust NoConfidence your party is a CrimeSyndicate even a mafia investigator has stated on public record ToriesOUT CriminalsinUniform CriminalsOutofNumber10 GE2018 GTTO""",0,0
2633,But the judges decision was totally biased as he is a personal friend and university prof of Tory’s.,0,0
2634,Oh it's ok if they're liberals....hadn't you heard,0,0
2635,About time!,0,0
2636,"UNDERSTOOD, Sir! Nation HUNKERED DOWN in our COMMITMENT 2 help you MAGA, in your God given STABLE GENIUS words: Till The Bitter End""... God speed Tziyon, Shalom! Con musica, Lucho, Latin Jazz Vocalist&amp;Composer""",0,0
2637,I hate the Democrats but they do Fight like H3LL everyday. R's are making so much from Lobbyist they don't give a damn what we want. I'm Ready for MAGA Party but we have to get Trump elected 2020 and keep democrats out till 2020 URL,1,0
2638,"It was a change"" election and exit polls were not kind to Doug Ford, so I can't quite agree. I believe the NDP is making a case as a strong opposition party, allaying fears about potential governance, and so much of what may happen in 2022 hinges on how Liberals reorganize.""",0,0
2639,This just proves that liberals have no shame whatsoever. He’s a deceiver and a proven liar. Has the nerve to speak of “casting a shadow.”,1,0
2640,I believe he is formerly law enforcement before a career change.,0,0
2641,Yeah she is and oh I’m working that day but we will plan it!,0,0
2642,Apparently bald men hate women and think they shouldn't speak...and we are all crazy conservatives. None of which are true about me except the bald part...but I like when people argue with anger...it's entertaining.,0,0
2643,"StopKavanaugh: Believe women, except for the 65 who support Kavanaugh"" URL TCOT MAGA RedNationRising""",0,0
2644,Bet your butt.,1,0
2645,they couldn't elect her the first time '08 yet we were supposed to pick up their leftovers in '16,0,0
2646,your heart is beautiful Your interior is wonderful. You are wonderful,0,0
2647,This is not possible. California has implemented strict gun control. Only law enforcement and those fortunate enough to get a permit can carry in public. “Assault weapons” are banned.,1,0
2648,Go buy an Antifa shirt from wal mart you lumpenprole,1,0
2649,Damn is she ugly!!!!,1,0
2650,ACHTUNG - It's today vote now being question by Hungarian -,0,0
2651,so true for lucky she is appearing in lot of projects,0,0
2652,Just think... this chap was teaching...,0,0
2653,I don’t care how good a player he is if I owned his club I’d suspend him for a year make him train with the youngsters to tell them what bad looks like set the example,1,0
2654,Now how did this happen in gun control NYC?,0,0
2655,You are so pathetic,1,0
2656,Followed all Patriots MAGA Thank you in advance for your follow back. MAGA VoteRED,0,0
2657,You are the 8 year old boy Trump fixed the disaster you and crooked and Barak left,0,0
2658,Yes. You are! And your passion for him is lovely...,0,0
2659,And she is obviously trying to be cardi! She’s desperate URL,0,0
2660,Perhaps we have zeroed in on the problem with liberals. Their fruits and vegetables are unclean.,0,0
2661,Florida ! Watch this group. URL URL,0,0
2662,still spewing your lies.....you are not good enuf to lick our President's boot straps... what about the deaths in Chicago...u r a liar and a manipulator...go vack to indonesia barry,1,0
2663,Jack Nicas just covered up for Google. They basically scratch each other’s back to sell the globalist agenda. People now get a rare glimpse into the fake news media,0,0
2664,The one time I engaged with Louise mensch was when she said URL was a Russian op because it had a Russian registrar. I tried explaining how the internet works with screenshots and stuff but got no reply.,0,0
2665,Give him a shot chris. Han is a nasty H3 player :) and he is my bb,1,0
2666,Hahahaha...another MAGA! Making Attorneys Get Attorneys.............Guess he doesn't believe his own innocence....PostponeTheVote,0,0
2667,Looks Like The Jokes On Liberals Again. FortTrump Poland BoomingEconomy URL,0,0
2668,He don't seems happy just look at his eyes its like he is staring into ur souls,0,0
2669,Demi’s od was bc of Arianna Grande. You see how pretty she is?,0,0
2670,Shocking. Consider most of the country wants smart gun control. Not the Wild Wild West like you espouse.,1,0
2671,They owe the Christian Conservatives and the Koch Bros. this nomination. This specific nomination. For a reason.,0,0
2672,People need to get a life. She is a beautiful lady doing her job. They need to leave her alone and leave Tessa alone. Doesn’t matter what you are everybody needs to show love not hate.,0,0
2673,Can’t rehabilitate a pervert zero tolerance So disappointed in this pope,1,0
2674,Perhaps you have also forgotten: URL,0,0
2675,"NowReading: A human rights crisis"" via URL",0,0
2676,liberals generally don’t think the rules apply to them. Hipster sped walked in front of me to get into the 15 items or less line. He had nearly 30. I had to suffer behind his patchouly oil and things growing out of his beard. His EBT card was declined.,0,0
2677,DAVID BIRNBAUMThe INVISIBLE MAN…EXCEPT AT ELECTION TIME. EXACTLY WHAT IS WORST ABOUT THE LIBERALS…ARROGANCE &amp; COMPLACENCY. DID I MENTION ARROGANCE &amp; CONTEMPT FOR THE ELECTORS?,1,0
2678,Blatantly Lie Much,0,0
2679,I bet. Why do think dirt bag pubs like the National Inquirer are still around. Smut and lies sell We can only hope someone writes a tell all bullshit story about Woodward or better yet even one about you. Instead of Fear” it could be called “Pervs”. URL,0,0
2680,Maybe because you’ve provided a play form for hate groups with no criticism or criticism-lite while bashing antifa with zero analysis,1,0
2681,What an empty soul you have.,1,0
2682,Lookin good!! He is a pretty awesome guy!,0,0
2683,Please take John Harwood's pen away. He is incapable of unbiased reporting.,1,0
2684,17 years ago he lied &amp; claimed to have seen people celebrate. 17 years ago he boasted how his building is now the tallest. 17 years ago he said he had many friends that died in the WTC and yet NOT ONE FUNERAL ATTENDED!! 17 years ago he was the same POS he is today. URL,0,0
2685,Don’t worry hun I will be sharing this everyone needs to see this talent!! ‍,0,0
2686,"ONLY the Left is violent, like they guy who shot GOP Senators, and antifa who trash Berkeley, Portland. And BLM that trashed Ferguson. NOBODY who actually attacks makes death threat first, duh. They Just Do it"" as Nike who now supports cop-killers put it.""",0,0
2687,Ulster unionists care nothing for conservatives whom reciprocate in kind. A Terrible partnership where true leadership and negotiation was needed. Irish border if hardened will result in lives being lost ... once more.,0,0
2688,He must not have gotten the email from Feinstein,0,0
2689,He is german he play for club fcb ssshhhhhiiiiiiiiiiiiiiiit,0,0
2690,This is the realest (and tealest) shit ever. Eric da gawd,1,0
2691,9. You are cute all the time URL,0,0
2692,YOU ARE SO CORRECT JIN IS A WHOLE CRACKHEAD,0,0
2693,Agreed. Bring your dollar bills!,0,0
2694,Holder has a perverted view of the law. Not surprising since he is a Democrat.,1,0
2695,Why waste time on her? She is irrelevant.,0,0
2696,Who in the hell does she think she is? Acussed doesn’t mean guilty! A women accused a man. That man JudgeKavanaugh has a voice and has a right to clear his name! “She” needs to ZipIt,1,0
2697,NewYork State Republicans &amp; Conservatives Democrats who don't want Cuomo need to VOTE for for Governor He is the best &amp; sharpest choice. URL,0,0
2698,Good. We can only hope. Keep talking.,0,0
2699,"City of 1 499 900 people who don't fuck"" doesn't have quite the same ring to it""",1,0
2700,So speaks according to his own bio ......a Christian. A white man who worships Jesu....s a brown man...... being racist to brown hobbits. He is two things.... a ringwraith and a blocked ringwraith. Thanks heavens out of 6 Billion people on the earth only 18 want to follow him,0,0
2701,"You are too pure to become like this, Atsushi-kun."" He whispered as if he could hear what the child was thinking about. That wasn't so hard. ""I love you, I have adopted you, I have saved you. You showed me a beautiful light, Atsushi-kun.""""",0,0
2702,I would say you have a serious case of bias. Have you seen the handiwork of ANTIFA ? Have you seen the Dems like Maxine Waters calling for Trump officials to be harassed then laughing about it. I could go on. Are you kidding me?,0,0
2703,She is so dead URL,0,0
2704,never trusted his ass,0,0
2705,Besides she’s a leftist celebrity. We never use death threats. At least good conservatives like you and me...,0,0
2706,Go away,1,0
2707,"29. Listened To The Liberals; Democrats And Their Bed-Buddies In the MSM DEMAND Transparency"" From the Well, Your About To Get A YUGE Scoop Of ""Transparency"" From him. Like I Said In the Start of This Thread: Be Careful What You Wish For. ~End. URL",1,0
2708,After you declare ANTIFA a terrorist's organization then start collecting the names of all the professors involved: URL,0,0
2709,California? How? Gun control laws should of prevented this,1,0
2710,Tell us Blue. While NPR knows this kid with zero experience was railroaded by that shit Mueller with the help of an actual CIA spy Halper.,1,0
2711,which is why im loving all this shit right now LOL,0,0
2712,Kane trying to stay relevant? Ever thought the cats were beaten by a better/hungrier side ? He is kidding him self if he thinks they were worried about whacky Wednesday instead of concentrating on a footy final. flog,0,0
2713,Oh SHIT SJSNSN I’ve had work every day since I messaged u so sorry I’ll make it Tuesday!,0,0
2714,I like that after dating for 8 months you finally understand it when I cringe at the word cock lol,1,0
2715,I hope he is ok and he finds the peace that will provide him the happiness that he need,0,0
2716,Brexit &amp; conservatives as well that,0,0
2717,He is hiding a child,0,0
2718,Hey MAGA How’s all that newfound wealth treatin’ ya? DT really has his finger on the pulse of America!,0,0
2719,". ..... But But But all those gun control laws""? URL",0,0
2720,Obama will be remembered as the man that destroy libya. Imagine if mi6 or cia give blm or antifa guns and wages war vs trump. Then they control the msm and say trump use chemical weapon to legalize their coup. The blood is on obama hand.,1,0
2721,Sorry and yes you are very wrong as most people who don’t read the science behind the generation and subsidies are. My page is a good place to start but reading 10-20 books on the subject will get you some excellent schooling. Very complex.,0,0
2722,Conservatives left frustrated as Congress passes big spending bills... tcot URL,0,0
2723,all conservatives are bad people,0,0
2724,Haha great ending. Modern Antifa is THE most embarrassing movement since “Nu” Metal in the late 90s. These kids will look back the same way ex limp biscuit fans do and say what the fuck was I thinking!?!,0,0
2725,He is so cute!,0,0
2726,Correction: Antifa - PEACEFUL Protesters,0,0
2727,He's such a JERK-OFF what about what the did to Sarah Sanders and all the other women in Trump's cabinet including Pam Bondi ect... .Oh yeah they don't count because there not Democrats or Liberals HESANIDIOT,0,0
2728,Unless he is resigning!,0,0
2729,&gt;&gt; old are you? [[She looks like a baby. Makes me wonder what she is doing in this kind of business. ]] Can we sit? [[I motion to the couch but I look to Dion for approval. I know I have no right to ask her or him to include me in their business.]],0,0
2730,What new gun control laws would you like to see passed and what would they accomplish?,0,0
2731,Well she's half right... she is shit,1,0
2732,Laws not just for Conservatives or an unpopular group with the Media. Women have long failed other women and the Me Too is no more sincere than the Feminist movement was about Bill Clinton or Ted Kennedy.,0,0
2733,We’ll be there opening night!,0,0
2734,Bring back Alex ... Jack... or Ban NYT too...,0,0
2735,you are beloved x2,0,0
2736,Reading these comments..this dear boy was burned alive!!!! And some are still talking about gun control! My gosh people!,1,0
2737,I'm with ya I played the beta last night I'm a fan since bad company 2 mind u and that shit was fucking awful other than the gunplay which I was fine with the graphics themself are spooky as hell it's too bright for me makes me nauseous,0,0
2738,"Communists ""Wow f*ck you!"" Communists: ""You are excluding instead of unifying.""""",1,0
2739,BETO A DANGEROUS MAN! I TOLD YOU A HIT AND RUN DRIVER WOULD STAND UP FOR YOU AND ME! ITS LIKE HE HIT US WITH ILLEGALS NOW WANTS TO RUN! HELL NO!,0,0
2740,Chinese spy for 20 years drove Fenstine where China wants it- reason why Feinstein realeased name of Dem activist in academia in fingering KavanaughConfirmationHearing NEWS Jobs Job marketing music art fashion ShopMyCloset florence ProjectManagement Crypto MAGA,0,0
2741,You'll prob hear me screaming,0,0
2742,Coward Answer question What have I posted on that is not factual As a staunch conservative and pro Israel I post positive facts to counter Canadian media helping liberal Trudeau assault on conservatives and Israel. You are either ignorant or a liar.,1,0
2743,The historic moniker for the Tories is The Stupid Party. American conservatives test out with lower average intelligence than liberals.,0,0
2744,Hmmmmm No one is doing anything so maybe don’t change pitchers every batter. Also if he is this genius maybe he should realize this team peaked a month ago.,0,0
2745,Why do all liberals look like they're eating sour grapes??,0,0
2746,"Adicionei um vídeo a uma playlist URL LIL PEEP Type Beat You're Leaving Already"" | Melancholic""",0,0
2747,"Arms"" WERE/ARE TO BE REGULATED BY LAW—those regulations aimed at near-universal armament/training with contemporary military grade design ""Arms"" personally owned/possessed &amp; kept in the HOME—by ""the people"" 2A that is CONSTITUTIONAL ""gun control"".""",0,0
2748,no MAGA is true Many Are Getting Arrested URL,0,0
2749,He got his chance and blew it,1,0
2750,But it’s so cute when conservatives try to do economy /,0,0
2751,She is a disgusting Coont!,1,0
2752,He is still eating and talking about p**sy on carter V. Trust me,1,0
2753,You’re so sexy girl... all of you are,0,0
2754,More woman working because the Liberals have put their husbands out of work.,0,0
2755,Where is your source for that?,0,0
2756,"Yes, yes she is. And he's fully aware. I'm fiiiiiine.""""",0,0
2757,Heard from who? You and your lying jealous cronies???,1,0
2758,The War on Free Speech = ANTIFA &amp; Tech Giants,0,0
2759,i love you honey i hope you are okay take your time and take care of yourself,0,0
2760,PC or not has NOTHING to do with common decency...,0,0
2761,Michael Avanetti (msp?) said something similar today. He is two more great tweets away from a follow.,0,0
2762,is SFOS! He's going to go away like . Non electable. MAGA MEGA,0,0
2763,An excuse for conservatives to do nothing.,0,0
2764,My therapist had a baby in August so been seeing a sub. She is very good at it but my real therapist is wonderful. Has helped me so much,0,0
2765,Booo. Hooo hoo who raised these spoiled brats ?,1,0
2766,"I'd argue it's pointless to keep asking him the questions in the first place, what else is he supposed to say? And speaking of running with a quote, I don't believe I said I liked it in any way. You can tho"" . See, this is how things get misconstrued.""",0,0
2767,lol he thinks his ex girlfriend was an antifa infiltrator?,0,0
2768,Liberals like you WILL never convince us to become lazy entitled victims. But keep trying. I just feel sorry for your son. Having to be raised by someone who will only impart him with the mindset of self-hate and victim-hood.,1,0
2769,Completely agree with this the conservative government has cut taxes for the lowest earners but by making tax fair has increased tax receipts,0,0
2770,It does?,0,0
2771,Gun control crowd wants gun sales to have the 4473 filed but they succeed in getting GunBroker app shut down. As most GunBroker sales( I'd guess over 90% ) are guns shipped from FFL to FFL. Kinda like wanting gun safety and getting ranges shut down. All about control.,0,0
2772,"Or she is saying You know I am the true anime waifu""""",0,0
2773,I thought they turned into Antifa?,0,0
2774,Aww. I tried lol. She is such a smart ass though,0,0
2775,He is over with the bola crowd according to the reaction he got from the first night of bola.,0,0
2776,Brilliant bigotry..,1,0
2777,Cool!,0,0
2778,So you joined up with antifa? Because they more align with your values?,0,0
2779,Absolutely all fucking done. Bye Felicia URL,1,0
2780,I ain’t fucking w/u today lol,1,0
2781,Wow! YOU'RE exactly like ANTIFA! You say you're against radical influences but YOU are THE MOST RADICAL OF ALL! De-platforming anyone that disagrees with you? Did you pull that one straight out of Hitler's playbook? Can you get any more Nazi Fascist? LOOK BEHIND YOU! IT'S KARMA!,1,0
2782,Comedians are supposed to be funny!,0,0
2783,The greatest generation and the original antifa Thank you for freeing us from nazism!,0,0
2784,really not at all. i do claim you are chicagojordan. But i have never said you are experienced with the outdoors,0,0
2785,. nails it - this is why conservatives must turnout this Nov and stop Democrats from winning the midterms URL,0,0
2786,Who needs courts when you have clairvoyant liberals.,0,0
2787,I think she is the reason the “victim” had a polygraph. Even has questions about the validity of her accusation.,0,0
2788,Niggas say anything,1,0
2789,Or the ones we lose when the NRA challenges reasonable gun control measures as unconstitutional as they did the new laws that the Parkland kids helped get passed in FL.,0,0
2790,Hillary was sure she would be President too.,0,0
2791,be yourself they love u for who you are x,0,0
2792,I can tell you suck but sure,1,0
2793,Now they have really sunk to a new low !! Hope the show BOMBS ! The entire thing a set up by libs just like everything else they are doing !! Roseanne ; was the show !! MAGA,0,0
2794,I lived through the era where conservatives literally tried to argue that gay rights would cause the collapse of Western Civilization. No exaggeration. They used he fall of Rome as their example somehow. They now want to pretend that they didn’t vilify us. Ugh.,1,0
2795,Yeah. Well you don't deserve to be free! Funny how this started on slaves and ended up on you wanting to be one! Be sure and thank the Dems for creating the KKK and ANTIFA! Their contributions to the fabric of American politics.,0,0
2796,Flake is a real flake,0,0
2797,I have him in 2 leagues and he is probably getting a lifetime ban,0,0
2798,Is it being awarded by The Onion?,0,0
2799,We don't need to talk about gun control; we need to talk about criminal control.,0,0
2800,Rodenbury was against violence and would have advocated for gun control.,0,0
2801,True they raided a Antifa bomb factory in Germany!,0,0
2802,Gun control does not work,0,0
2803,He is obviously sucking up to his players because I promise a very large majority of their season ticket base support the President BoycottTheNFL TakeAStand,0,0
2804,Conservatives apparently won't do anything because the only thing out of your mouth is words saying what you will do without explaining HOW you will do it. That's OK. We had a decade of Harper showing us the how. You obviously know what Canada thought of him after his majority.,0,0
2805,False,0,0
2806,. announced that she is ready to represent the Philippines in the Fashion Show 2018 URL entertainmentnews,0,0
2807,He is an incredible leader and a true hero. Thank you Chef.,0,0
2808,Release the documents! Do not listen to the Antifa crowd!,0,0
2809,You know good and goddamn well that if you tried to explain all the gun control on a military base is proof that gun grabbing laws won't do shit if you look at Fort Hood.,1,0
2810,"And a whole lot more deadly than bump stock"": URL",0,0
2811,"I have indeed.A watered down needy statement. Not the robust condemnation in no equivocal terms one would expect. It begins with We note with disappointment..."" Such a diluted response suggests one thing: fear of the Tories who clearly show no gratitude for your help &amp; support.""",0,0
2812,you know Scott does not care about gun control. He has done nothing to help our children fight For gun valance stoppage in America. Vote to help our kids in school. Vote DEM. Trump lied to them with him .,1,0
2813,because im a broke ass bitxh :(((( and LOL EVEB BETTER she runs in her sleep so like while she’s lying down she just rUNS like feet going usain bolt xD and i get kicked a lot,1,0
2814,. is trying to negotiate a deal that satisfies the She can’t achieve it. . would negotiate a deal for the country. It’s time for this coalition of chaos to fall. . is ready to serve in the interests of the many not the few!,0,0
2815,Yeah Im thinking he might too. He is working on Sam and he has Kaycee convinced he wont target her due to LGBQT. I need a mega phone!!,0,0
2816,I know she is very good friends with Siobhan and the two CLP's help each other a lot I imagine. It would seem she has upset a lot of people in her constituency?,0,0
2817,Maybe Florida needs to get tougher on gun control!,0,0
2818,I thought it was funny. He is a great player though.,0,0
2819,She is so gorgeous URL,0,0
2820,We love you Kayla and we're glad you're okay,0,0
2821,War on free speech. Antifa and high tech.,0,0
2822,80% of women use silence to express pain You know she is truly hurt when she chooses to ignore you,0,0
2823,I didn't know football teams had private prisons. Thank you for providing this insight for me. Hopefully when he is released he will realize what he has done wrong and not do it again.,0,0
2824,You can’t accuse someone of something like this &amp; expect to not have to come forward &amp; testify about it! We’re we just suppose to believe it &amp; crucify him? I am sure u liberals think so.,1,0
2825,Oh FFS! This is just sublime. You are getting better and better,0,0
2826,ANTIFA nut cases.,0,0
2827,Misdrawed. Cause she is not white and blonde. Why he did that? Can you answer that?,0,0
2828,Mickie is 39 now? She is on her way out.,0,0
2829,Her last name says a lot MESS!,0,0
