,0,1,2
1666,Me too. I’m glad he is back,0,0
1667,did you see the response i typed you are too much fun sometimes,0,0
1668,She is so frickin adorable,0,0
1669,Antifa? Fighting neo-Nazis to oppose fascism is the same as neo-Nazis running over people with cars? This is pointless. Enough.,0,0
1670,Found some - please FB? URL,0,0
1671,we are done debating. we win debates all the time and you liberals win by doing what you want in govt and elsewhere. We are going to defeat you in every way you defeated us now. Be prepared.,0,0
1672,"I mean when you think about it that's basically all their ideology boils down to. Conservatives are like Let me do sex crimes on my wife"" and libertarians are like ""let me do sex crimes on everyone""""",0,0
1673,She is inciting violence . Big difference between free speech and inciting violence. Sometimes you are expecting action good or bad from the words you use. People must be held accountable for those words good or bad.,0,0
1674,. . . And we wonder why conservatives who work for Twitter fear saying so . . URL,0,0
1675,Real victims of sexual assault/harassment see how liberals are politicizing this horrendous act of betrayal. It makes me so angry. I was a victim. But not to remember details? I call BS. PTSD still effects me to this day 42 years later &amp; 20+ yrs of counselling. Ask my husband.,0,0
1676,Congress tried Secret Shah Bano strategy for TripleTalaq. Then they openly took a position to appease Muslim conservatives for votes. trying to confuse now about their position on it again for votes. People of India are smarter now to know their real reason.,0,0
1677,Soo Sweet!! Eliza you are amazing you opened her up she is too cute and Eliza your a beautiful soul,0,0
1678,Yes I do! A lot of us that support stricter gun control are absolutely opposed to having all guns banned. I myself am a responsible gun owner who is capable of *also* recognizing that we do not need civilian ownership these other guns. compromise clearly isn’t your strong suit.,0,0
1679,r/India is exclusively dominated by liberals. I feel better on r/hinduism and r/religion ;),0,0
1680,Funny I compare pediphiles and their protectors to satan,0,0
1681,Would you know who she is??,0,0
1682,And you? Do you knowwhat ANTIFA stands signifies?,0,0
1683,You obviously have no clue and CLEARLY you are not American! China became the largest foreign holder of US Debt in September 2008. They have been a major holder of US since at least 2000. YOU ARE WHATS WRIND WITH AMERICA URL,0,0
1684,LEGIT TWEETED 30 SECONDS AFTER THIS WHAT THE-,0,0
1685,Just another Dem tactic. Leftist do that not good conservatives.,0,0
1686,.... and liberals do ... yea whatever! URL,0,0
1687,"(6) So clearly team conservative is striving to uphold the notion of virtue and ideas and reasonableness"" while liberals are completely violating the social contract to score political points. Again, it doesn't work if both sides aren't upholding their end of the bargain!""",0,0
1688,YOU ARE SO TALENTED I ADORE YOU,0,0
1689,I don't understand why conservatives place so much faith on having a majority conservative in SCOTUS...We have forgotten than we've had 8-1 and 6-3 up there and Roe V. Wade was not overturned.,0,0
1690,- Last Halloween and Christmas my baby girl was still baking. She is here this year &amp; I can’t wait to dress up with her and take pictures.,0,0
1691,Disgusting. He is going down and taking the whole church with him. My God.,0,0
1692,"Just remember it took Mark Felt 30 years before he would admit he was Deep throat"". These denials r meaningless""",0,0
1693,The same thing happened when Australia introduced gun control. Just rename the unemployment line to gun deaths and remove the stock market line and you've got a graph that represents it. Also change the before and after.,0,0
1694,***Triggers the Conservatives URL,0,0
1695,just sitting on the bus listening to the most sensible thing and I'm trying not to tear up I miss your father so much and it hurts to watch and listen to him I wish he was here but I know for a fact he is with all of us and he will always forever be the best,0,0
1696,"So handsome you are! I think people should donate the shoes to our homeless veterans and other homeless Americans, after they sew a no"" circle over the emblem.""",0,0
1697,Billy Preston said all too well:”Something from nothing leaves nothing...”,0,0
1698,No he can’t because losss of service time during suspensions he is subject to waivers,0,0
1699,pm me,0,0
1700,Obvious to whom? Only to those who do not clean up the inside of their cup. You see skin color b/c you are projecting onto others.. many do not live their lives being or seeing color. Many of us have mixed families- How does that fit into your b/s conclusion? URL,0,0
1701,1. Trump and the Mueller Investigation 2. Climate Change 3. Guns and Gun Control 4. Unions and Workers SaveSCOTUS WhatsAtStake URL,0,0
1702,Thank you Julie. RushFamily ?,0,0
1703,URL great video by kanebrown showing his appreciation for our military WeStandTogether maga,0,0
1704,The vast majority of counterprotestors were normal Cville residents. There were a few antifa and a few BLM people. All violence was instigated initially by the white supremacists. Antifa protected clergy members and black residents.,0,0
1705,Outside of Antifa. All could be supported. No one wants to tear down the military.,0,0
1706,Or lower some Liberals retirement fund idea's,0,0
1707,You're part of the problem! No more Regressive Liberals. DrainTheSwamp URL,0,0
1708,I love both of u but more jennifer as she is my first crush and love,0,0
1709,The set-up that led to the second Hogan touchdown shows how much of a threat he is and how much defenses respect where he is on the field,0,0
1710,You don’t know squat about Obama. Second you say we are not safe because of Obama? Wrong! You think were safe to an individual who fights gun control? How many shootings have there been since Trump got into office? Explain that!,0,0
1711,-Leaks- Here are two badges that Barbie has recently added to Royale High and looks like she is doing something with the Autumn town and Fantasia Getaway! URL,0,0
1712,That's right and don't you forget it. MAGA.,0,0
1713,Maybe Antifa can find gainful employment and join the american dream. URL,0,0
1714,God will take care of He is down but he was never totally out,0,0
1715,YES YOU ARE ILY OK,0,0
1716,Lol liberals do the same thing?,0,0
1717,I hope so. Liberals heads exploding is what I'm hoping for,0,0
1718,"Looking at her lawyer I bet she is really into IT"" already!""",0,0
1719,What you are witnessing are the conservatives not being the silent majority anymore...we are speaking out against haters like you and lies you are spreading...the fascists and communists are you.,0,0
1720,"By being a spoiled entitled ghetto head? That really"" screams ""feminist!""""",0,0
1721,They still making bread,0,0
1722,It amazes me how much in synch you are with the man who commuted your prison sentence. It's no wonder that you like each other.,0,0
1723,(( Bam! There she is! URL,0,0
1724,Heck yeah. And also she IS cool,0,0
1725,Another Russian MoD MAGA FAIL URL,0,0
1726,+ constantly reminded of how blessed she is.,0,0
1727,We stand with Kavanaugh MAGA URL,0,0
1728,If you showed the videos of the immoral and wrong rioting of Antifa scumbags to them they would be disgusted. Show them this tweet of yours and moreso too.,0,0
1729,1 like = 1 uwu for the Troops! Show your American flag and weeabo pride! MAGA uwu,0,0
1730,Tbh I only started recently but the only thing I don't like about mineta is how whiny he is,0,0
1731,OMG why do we care about these Hollywood Liberals??,0,0
1732,Because CHEAT if you have to! Just WIN at any cost is the new motto. And MAGA &amp; shit.,0,0
1733,way to go Liberals... taking away from Americans ... smh,0,0
1734,libdems also have a share without their support conservatives would never have got austerity through. All for the price of plastic bags. URL,0,0
1735,Anti-Kavanaugh Groups already spinning that he is guilty before any disclosures and due process. Aggressive tactics! Let’s see the all the spin from both left and right!,0,0
1736,"He is a Patriot"" according to the Left....""",0,0
1737,Is this occupy romper room?,0,0
1738,Haha the devil himself. Now exposed could not wait any longer to call for the wall not too be built.,0,0
1739,Trump Is Making America Great Again via URL,0,0
1740,You are welcome to bring a court case to the Seychelles,0,0
1741,he is a psychic ain’t he,0,0
1742,Be still. And know you are being prayed for . URL,0,0
1743,I’m not ‘from antifa’ I will just be happy when Sam dies,0,0
1744,"I remember back when there was the big sit in"" by the Democrats. They tried to push through 4 gun control laws. Republicans responded by putting forth 4 of Their Own. Democrats voted against everything Republicans put forward. Instead of accepting compromise, they voted against""",0,0
1745,hello angel i'm really sorry to bother you with my message i can't help it you are too beautiful. this is for you,0,0
1746,"Sadder still, these guys exist because of a bunch of far-left children that dress like ISIS, burn flags and attack journalists. Yet our young leftists activists posing as journalists"" don't even cover the group antifa that does all of the violence. Talk about bizarro world!""",0,0
1747,Here’s some more of what my opponent is “resisting.” Are you better off today than you were 2 years ago? NJ12 MAGA WalkAway URL,0,0
1748,Great Message !! President Trump Is Winning !!!,0,0
1749,Why would DPD ride with this chic. I know code of blue. She is more trouble than good.,0,0
1750,1 Year Ago Today Cherry Oakwood Radio Hostess went Home to be with God. She is… URL,0,0
1751,AfD * Like a BOSS * AfD-Ordner reagiert COOL * Antifa * Niedersachsen URL shakin that,0,0
1752,Rubio Wants DOJ Investigation Into Kerry’s Iran Meddling URL via,0,0
1753,*SCREAMS* SHE IS SO CUTE WHEN SHE DOES THIS!!!! URL,0,0
1754,Coast guard put out a tweet they pulled that dude off the response team and are “dealing with it”. He wanted to b famous now he is.,0,0
1755,you are an amazing genius,0,0
1756,At least she’s now getting laughed at. URL,0,0
1757,You are not fooling anyone with what you say. If it was the SNP doing this you would be screaming blue murder. Mind you until you do the job you are meant to do. You and your fellow workers will be looked on as being part of the Establishment. Bought and sold.,0,0
1758,Not good - is this what your followers wanted? URL,0,0
1759,Stand with America! Notwithkap BoycottNike MAGA URL,0,0
1760,We need complete and total gun control now. Philly needs to follow in the footsteps as chicago and london. DemocraticSocialismNow NoMoreGuns,0,0
1761,Antifa are nothing but terrorists. antifa antifaAREterrorists,0,0
1762,I recall hearing Maxine Waters issue a summons for all people get up in the face of the Republicans and conservatives. Payback's a b**** ain't it?,0,0
1763,Easy for the elites to escape the hell the country would be when leftest policies are in force. Take their private jets home beyond their golden secured walls.,0,0
1764,so sad and preventable. Lift gun control in Chicago. Allow decent people to defend themselves.,0,0
1765,Don’t you have concerns about Keith Ellison? Well do you.,0,0
1766,i love your voice. how do you get it to sound so sexy and strong? BarbieDreamsVIDEO,0,0
1767,boy you sleeeeeeepppp ass be ret on Pansy or Bailey tonight,0,0
1768,she is beautiful,0,0
1769,Nonsense. Ford is doing what he campaign on. And he is doing a damn fine job. It good to see a politician keep his promises push things thru and get the done. The Conservative party has plenty of depth and is representing Ontarians quite well.,0,0
1770,you are so wonderful Elizabeth...kisses from Italy....,0,0
1771,Bless their little entitlement selves. I will never watch another game.,0,0
1772,Exactly. She doesn't want to perjure herself since she is being nothing but a paid actress.,0,0
1773,Me or the Tory lady? Because what I wrote was about all their failings.,0,0
1774,so you say. When you are older you may understand. What anyone believes is quite irrelevant--as you yourself are asserting.,0,0
1775,She is jus here to observe.,0,0
1776,"Rosie hugs him tight Hello Angy."" She smiled happy ""Im so happy that she is back and I bet you Levi will be here in a few seconds."" Levi walks in and gasps ""ROSIE!"" Levi ran over making Jack smile""",0,0
1777,Please leave my girlfriend alone I know she is too good yall don't understand.,0,0
1778,I'm not watching it ever again. Soccer anyone? That damn soccer game in TN looked like a winner to me. USA beat Mexico 1-0. Over 40k attended. I think Soccer can overcome football in the future.,0,0
1779,***William Molina Romero has been located safe and sound. He is back with his loved ones thanks to a community member spotting him. Thank you all for keeping a sharp eye out and ensuring his safe return home.*** URL,0,0
1780,thanks mum!,0,0
1781,Hope you are ok my man.,0,0
1782,boom maybe that book deal isnt such a good idea? FISADeclassification maga QAnon TrustSessions wow the corruption runs deep. URL,0,0
1783,The old fool proved he shouldn't be leader of the Liberals when he mouthed off about the Sky takeover by Murdoch.,0,0
1784,Partybeforecountry massmedia Conservatives’ war on the press has gotten dangerous — and it’s only going to get worse URL,0,0
1785,Wait for it...GUN CONTROL...oh wait Hoggy boy is in Canada,0,0
1786,60 WW Resignations In Five Days The Global Swamp Is Being Drained. MondayMood MAGA DeclassifyItAll URL URL,0,0
1787,take your fish and get out!,0,0
1788,TalkLikeAPirateDay UK SCURVY PIRATE PLUNDERED 1950swomen 's state pension CHEST &amp; refuse to PARLAY MAROONED us with NO GOLD DOUBLOONS only wormy biscuits 1950sbornwomen will sail alongside blast a broadside &amp; make them walk plank backto60 onevoice URL,0,0
1789,Why are they searching this mans home he is the one they shot?who cares if he had a little weed it is a red herring,0,0
1790,WOW...THE BEST PPL I AM CONNECTING WITH...KAG...THANKS TO ALL OF YOU...xoxo,0,0
1791,Why should she go? She is a whole person on her own. She can do her job regardless.,0,0
1792,I’m just seeing this,0,0
1793,There aren't many instances I've been in where you can just admire the woman's physique. If i spend too long looking at a woman's bits it all comes into question. Porn allows an up close personal experience for as long as I like with no challenges. except of course getting caught,0,0
1794,Donald Trump has always been a dangerous animal to the defeated liberal left demonrat and communists like Brennan.,0,0
1795,shhh. don't tell the liberals,0,0
1796,Funny that she actually hears dog whistles... I think that says something about her.,0,0
1797,A Madison resident who has posted a series of Anti-President Trump signs outside his or her home is at it again with another negative sign. URL,0,0
1798,I hope Ask about the deep state and swamp creatures undermining president’s Agendas and latest video,0,0
1799,I agree..but they are still conservatives at heart. May hate 45* but still have their conservative ideals.,0,0
1800,Hillary Condemns Kavanaugh. Bill Clinton Accuser Responds. URL via,0,0
1801,"This is the VetsResistSquadron"" is Bullshit.. They are girl scout veterans, I have never met any other veterans or served with anyone that was a gun control advocate? Have you?""",0,0
1802,She is backon twitter,0,0
1803,This is not conservative. What has happened to our party ? Lost the plot.,0,0
1804,Btw When do we get to the dog kennel on the roof of the Station Wagon part? Now That’s Dog Whistling URL,0,0
1805,I like to see them try. Antifa is listed as domestic terrorism. They should be glad they don't live in the Czech republic.,0,0
1806,The MAGA 11's URL,0,0
1807,This explains a lot: URL MAGA,0,0
1808,And there you have it...,0,0
1809,There's no hope for you and Jerry. Unbelievable how close-minded you are. URL,0,0
1810,And you say liberals make false promises? How’s that wall coming? How’s that denuclearization of NK coming? How that “tax break” working out for you? Nice ole tariffs we got there huh? But yea keep on saying wild outlandish shit to make you feel better,0,0
1811,some people are talking crap about serena questioning her maturerity and justifications of her action. If you never get burn before you will not know how it feels to get burn Serena knows it she has seen it. She is tired of so she is speaking out and it is an issue.,0,0
1812,Yes they have and its infuriating.,0,0
1813,GunControl BulletControl. California Tries New Tack on Gun Violence: Bullet Control via URL,0,0
1814,She is being realistic tho URL,0,0
1815,"Ouch that hurt"" Well anyway you are?""",0,0
1816,- Had a nice visit with Mommie dearest. I really had to bribe her with Diet Pepsi to eat the rest of her dinner..... ‍ She is something else!! Love that lady....,0,0
1817,A private life is a happy life,0,0
1818,True...where was Captain Bonepurs Pussygrabber?,0,0
1819,Good come back. lol! MAGA,0,0
1820,"“We will never give up, we will never give in, we will never, ever back down and we will never, ever surrender because we are Americans and our hearts bleed red, white and blue. President Donald J. Trump ! MAGA VoteRepublican2018 VoteRed2018 AmericaFirst KeepAmericaGreat!""",0,0
1821,I am a democrat. Many do. I believe in gun control. Gun safety. But I believe in the 2nd amendment,0,0
1822,man can we hang out you are hilarious,0,0
1823,Yes!!!!! Please!!!! MAGA ConfirmKavanaugh VoteRedToSaveAmerica URL,0,0
1824,"Wow, Erick, working on your PhD in theology"". You should pick another career, unless you are Evangelical, then I understand.""",0,0
1825,Help help liberals... sexual assaults with facts... where are You?,0,0
1826,"wisdomwednesday - Forgiveness says you are given another chance for a new beginning"". Pray with forgiveness in your heart and you can guarantee an answer to… URL",0,0
1827,And as white as antifa. (the ones you've seen),0,0
1828,What’s your point here? I’m a TX voter and I wholeheartedly support gun control. There were 0 school shootings in my childhood. I think it’s because civilians couldn’t easily get their hands on military grade weapons. Our laws need to change,0,0
1829,Then why is it always recommending he watch conservatives?,0,0
1830,You mean the same way the liberals and Dems are already taking them away?,0,0
1831,For the best night sleep in the whole wide world...,0,0
1832,"Did she also say when they do to walk away""?""",0,0
1833,Finally. God bless them. We need more of this advocacy,0,0
1834,Thank You We Need to BuildTheWall to Keep Them Out But Mandatory E-Verify Will Get them Out ! RedNationRising Trump MAGA SendThemHome URL,0,0
1835,You're right. They seemed pretty tuned into your conspiracy with Russia. MAGA TrumpLies,0,0
1836,Probably while screaming about gun control.,0,0
1837,"And I'm sure she's for common sense gun control"" as long as she has gun toting bodyguards.""",0,0
1838,Dirk isn't a plumber. He is top 25 all time. Dan Majerle and Danny Ainge shoudn't be mentioned in the same breath as him.,0,0
1839,56 million defenseless people were rounded up and exterminated in the 20th Century because of gun control.,0,0
1840,Me too!,0,0
1841,ExposeTheTruth Ask: What liberal policies EVER QUANTIFIABLY IMPROVED YOUR LIFE? Libs make BIG promises + warn doom re conservatives...none come/true. No lib agenda but neg/hate. Why use fear? How help you? USA doing GREAT. THAT helps! Vote FOR YOUR/FAMILY LIFE FOR GOOD! CCOT URL,0,0
1842,You are certainly one amazing hot gorgeous stunning sexy flawless woman. Wow!,0,0
1843,Nah they are liberals,0,0
1844,Not saying I disagree with you at all some of the far right stuff I’ve been reading lately is disgusting. But would you also say groups like AntiFa should be banned and labelled as a terrorist organisation? They use violence and fear tactics too.,0,0
1845,. for president!! MAGA KAG,0,0
1846,And yet I see daily Antifa doxing without any suspensions whatsoever. Not to mention CNN doxxing and threatening a meme creator. URL,0,0
1847,I believe he is winded! Some nights you just don't have it I guess,0,0
1848,He will get what he deserves,0,0
1849,BOYCOTTING the National Fools League URL,0,0
1850,And we are worried about Russia election meddling? Now I understand why Google backed out of government deal when Trump was elected. This is result of company getting too big.,0,0
1851,I can see how frustrating that is. Conservatives will always get more praise for humane policies because it isn't neccessarily expected of them.,0,0
1852,A military tribunal will get Holder.,0,0
1853,And he was right,0,0
1854,There’s actually republican cities that have higher crime rate than Chicago URL,0,0
1855,Superman “THERE HE IS! SUPERMAN!! IT’S HIM! FINALLY!!” News “........WHY.......”,0,0
1856,It's odd because they could easily withdraw him and get another acceptable to conservatives seated before new Congress is seated in January.,0,0
1857,A disaster waiting to happen.,0,0
1858,If he is innocent he should be vindicated and there should be penalties for false accusations also.,0,0
1859,Glad she is OK,0,0
1860,Hey remember those storage bins they recently found full of supplies that were in Puerto Rico but never given out.. ask your mayor,0,0
1861,A new bill aims to send masked Antifa activists to jail for 15 years URL,0,0
1862,Hey Pauly .... when the rest of the countries catch up with USA's environmental policies .. let us know !!,0,0
1863,Antifa is not anti facsicm. Just as Jim Jones was no preacher. That's all I'm saying.,0,0
1864,It should be admired that it is again the women of this country who have to fight on the frontline of discrimination...We should support them all..,0,0
1865,He's walking on a street with the strictest gun control in the USA. 1+1=2.,0,0
1866,Can u help him with ur Vietnam expirrence,0,0
1867,She is an absolutely beautiful gorgeous woman Inside and Out,0,0
1868,Looking forward to the right dragging up these tweets when the New York Times hires me as Antifa Editor,0,0
1869,And the media will simply not calm down and just report normally and let the folks decide. They are a propaganda arm of one party and anyone who disagrees with their doctrine is dismissed as evil and worthy of the Auntie Maxine or ANTIFA treatment or worse.,0,0
1870,ah she is no,0,0
1871,Yep..says the same thing about everyone she hates &amp; warned the Antifa twins not to do that..,0,0
1872,Omggggggg she is EVERYTHING and more!,0,0
1873,"The only thing the principled"" conservatives are outraged about is the clear moral and intellectual need for diversity and inclusion of all people of all faiths.",0,0
1874,CNN is doing fine. It's just that MSNBC is doing great. Fox hasn't grown one iddy biddy tiny bit. Same crowd of Conservatives (about 3out of 10 people)...so sane people still are a majority,0,0
1875,Character of a crook better off using Dillinger,0,0
1876,I completely agree; which is why a potential victim's claim must be afforded due process before she (or he) is villianized.,0,0
1877,Chicago Tribune: London Mayor Sadiq Khan And The Ties To Farrakhan He’d Rather Forget URL via,0,0
1878,Can't a man call his dog without some old bat bitching about it ?,0,0
1879,California is a state. In the USA. How stupid do you have to be to think there is gun control?,0,0
1880,Gun control is omportant. It should not be left to NRA to regulate it. It does not care about the lifes that are waisted along the path of its enrichment.,0,0
1881,Also Puerto Rico is a island add in the middle of the Atlantic and people have nowhere to go. If a big enough hurricane comes through there everyone could die.,0,0
1882,-Being on food stamps -Liking boys/girls or liking both -Not knowing who you are -Your body size -Not knowing something -scared to ask for help -Not dating someone -What you wear,0,0
1883,And she is getting death threats Who owns comprised Graham?,0,0
1884,you are so beautiful,0,0
1885,Because conservatism is dying and they know it is. So they are going to try everything in their power to hold on to their perception of what America should look like despite the fact most Americans are more centralist-liberals.,0,0
1886,everyone please vote for Vicki barbolack she is the most amazing kind hearted funny and loved person on that stage no one has earned this more than her,0,0
1887,Screw you and your team. Americans who scraficed are the reason you have a team !!! Leave our President alone !!!!,0,0
1888,No but it is relevant in showing that gun control laws DO work. The number of deaths via mass shooting went down in the US between 1994-2004 during the Assault Weapons Ban,0,0
1889,"Show Me the MAGA!""""",0,0
1890,He is in jail,0,0
1891,It was surprising how fast Reagan passed gun control in Cali when the Black Panthers armed themselves.,0,0
1892,Republicans need to stop being such push overs. THIS IS WAR MAGA WalkAway IamAlexJones Kavanaugh PPC URL,0,0
1893,qanda look at who Twitter and Facebook are currently banning - all conservatives.,0,0
1894,I love your spirit and taking a stand for our great country.. I wish these liberals go to a Socialist country,0,0
1895,So take him to court,0,0
1896,Safety first. There is no show without the Raven. Hope he is safe and returns soon.,0,0
1897,He can get on his knees with the rest of them and stay there. One day they will be playing to empty stadiums.,0,0
1898,so many things i’ve created but this right here might be my favorite,0,0
1899,White cops are called racists by mobs and liberals daily,0,0
1900,She is attempting to emotionally manipulate Canadians Standard behaviour for the Trudeau “Liberals”.,0,0
1901,He is probably dying due to dog fumes,0,0
1902,Ending the horrible trade imbalance burden from Obama/BushII/Clinton/BushI results in an $800B/year boon to the USA economy! This is what you fail to mention. Trump-o-nomics = MAGA [You should try to listen to Trump more closely so you can learn.],0,0
1903,"I think his character rubbed off on my Knight. She is somewhat witty like him, such as when she says I don't need to see you when I can smell you"" to the Sith on Alderaan. He was a good Master.""",0,0
1904,workjams because she is everything buyit URL,0,0
1905,Everyone is at home taking a knee to the NFL.,0,0
1906,You are stronger than you believe my beautiful sneaky pig. Dcl teaches us so much and I am grateful we have the chance to explore ourselves as we grow and learn URL,0,0
1907,Alt right conspiracy conservatives (TM) find common cause with alt left Putin sympathizers,0,0
1908,Why cause you are unwilling to look at the science? URL,0,0
1909,And I am just over the justdoit nike,0,0
1910,"So the whole Republican for gun control"" nonsense can finally be laid to rest?""",0,0
1911,You are not a poet. Don't ask how I knoweth.,0,0
1912,is shaking while answering question clearly she is no comfortable onpoli,0,0
1913,Plus now we know where she likes to kiss you at when she is singing Don’t Judge Me.,0,0
1914,Billy you have a short memory. Obama tried to get in commonsense gun control is especially after Sandyhook. The parents even came in and begged Congress to do something about automatic weapons. But the NRA had such a hold on Congress Democrats and repugs nothing was done,0,0
1915,Yes she is!,0,0
1916,I hope you didn’t just invite Antifa. Good luck &amp; be safe.,0,0
1917,The realm of the imaginary can be quite powerful too,0,0
1918,Does Jimmy have to clear his monologues with these producers to ensure NBC is tear free?,0,0
1919,There are THREE cardboard boxes full. Come pick out a haunted cardigan!,0,0
1920,Maybe he is just light in his loafers,0,0
1921,(Not th taking a knee has anything 2do w/military but)most Conservatives hate him far more than they care about vaterans smh TrumpsAmerica,0,0
1922,oh yeah i’m down if you are,0,0
1923,Maybe you haven’t seen how well MAGA is working on our economy. The turn around is restitching the fray in our social fabric and rekindling our civic spirit. These reforms are enlightening and educating the next generation in responsible civics. WalkAway,0,0
1924,Didn't sound bitter to me. The main message was to recall American values and urge people to quit complaining and vote.,0,0
1925,They could just be people on holiday.,0,0
1926,Then she should step down. It's not about her. She was elected by liberals. She has power cuz of liberals.,0,0
1927,Good look,0,0
1928,I love Danielle because she is such a caring and genuine person! Her smile and positive energy brings out the best in everyone. You can always count on her to bring some sunshine into any rainy day,0,0
1929,MAGA said I.,0,0
1930,"And by the way - You're response is a perfect example of Liberal Deflection. MOPE, def. be dejected and apathetic"". Exactly what Liberals have been since Clinton lost.""",0,0
1931,Rabid nationalists who've been misled into thinking it's the liberals who are globalists.,0,0
1932,MAGA Patriot Qanon WalkAway WWG1WGA GodsArmy TheGreatAwakening JESUSLIVES CatchTheRedWave VoteRed PLEASE SIGN TO REMOVE CONSERVATORSHIP THAT OBAMA PUT ON FANNIE MAE &amp; FREDDIE URL,0,0
1933,He is going to get crushed,0,0
1934,you are running scared!,0,0
1935,The truth hurts sometimes. It's not your fault. Just keep MAGA,0,0
1936,This is what revenge lies like! Kavanaugh MAGA URL,0,0
1937,16 grade school children shot dead in Washington with 9mm Beretta. The NRA blames gun control laws.,0,0
1938,He is truly adorable. Happy Birthday baby boy,0,0
1939,. need to come out &amp; say if we’re headed for a ‘no-deal’ in October then must call a General Election. That’s the only “people’s vote” we need. If people want a ‘no-deal’ they can vote for the I don’t think people do. So vote,0,0
1940,What’s next... -Mr. Hooper is retconned as a pedophile -Grover becomes trans -Barkley is neutered -Big Bird is put on meds to stop seeing Snuffy -Oscar shoots heroin -Elmo now member of the church of satan -Telly joins ANTIFA -Zoe has abortion -Kermit labeled hate symbol by SPLC URL,0,0
1941,......Google needs to be broken up....they are a threat to the country,0,0
1942,She’s fine! She starts out like that and then gets up and gets right in Derwin’s face about it. Both dogs are walked 3-4 times per day. She is NOT suffering. She’s just spoiled!,0,0
1943,You are not in touch with really.,0,0
1944,lmao! You call this courage ? Courageous act will be she tearing apart say Quran and then you claiming she is your kind of woman ;). Majority of Hindus still don’t get offended by such acts no matter what MSM is showing these days,0,0
1945,..ya commie pinko...MAGA URL,0,0
1946,This is what happens when liberals get in control,0,0
1947,We must run in different Twitter circles. Because every time posts about NCAA it is MAGA american that comes out the woodwork in support of the status quo.,0,0
1948,Do we get to choose which women go first?,0,0
1949,Democrats started the KKK and Antifa. Sheep no more. WWG1WGA!!!,0,0
1950,That's literally in the Bible that conservatives love to thump but never read.,0,0
1951,"In Trump world, Your name is Toby, a fine name, now SAY YOUR NAME!!"" That's what the maga means to Trumpers!! URL",0,0
1952,I can’t think of a worse 3 game start for a coach at such a big time university in my life. 1-2 and almost lose to Fred Samford University lol I know it’s Sanford. But yea they still owe him whatever he is owed,0,0
1953,Sad day for all liberals,0,0
1954,Looks Like The Jokes On Liberals Again. FortTrump Poland BoomingEconomy URL,0,0
1955,She is not the brightest light on the tree.,0,0
1956,I like the way she shows her emotions... She is really a Queen of Hearts.... ...Love you,0,0
1957,this isn't me disagreeing this is me basically saying that i hope you're right but if you are i will spontaneously combust,0,0
1958,I don't live in the US so maybe that is one reason why i don't know who she is,0,0
1959,"FarRight Leader QuoteoftheDay My deal or no deal"" how's about NoTrust NoConfidence your party is a CrimeSyndicate even a mafia investigator has stated on public record ToriesOUT CriminalsinUniform CriminalsOutofNumber10 GE2018 GTTO""",0,0
1960,But the judges decision was totally biased as he is a personal friend and university prof of Tory’s.,0,0
1961,Oh it's ok if they're liberals....hadn't you heard,0,0
1962,About time!,0,0
1963,"UNDERSTOOD, Sir! Nation HUNKERED DOWN in our COMMITMENT 2 help you MAGA, in your God given STABLE GENIUS words: Till The Bitter End""... God speed Tziyon, Shalom! Con musica, Lucho, Latin Jazz Vocalist&amp;Composer""",0,0
1964,"It was a change"" election and exit polls were not kind to Doug Ford, so I can't quite agree. I believe the NDP is making a case as a strong opposition party, allaying fears about potential governance, and so much of what may happen in 2022 hinges on how Liberals reorganize.""",0,0
1965,I believe he is formerly law enforcement before a career change.,0,0
1966,Yeah she is and oh I’m working that day but we will plan it!,0,0
1967,Apparently bald men hate women and think they shouldn't speak...and we are all crazy conservatives. None of which are true about me except the bald part...but I like when people argue with anger...it's entertaining.,0,0
1968,"StopKavanaugh: Believe women, except for the 65 who support Kavanaugh"" URL TCOT MAGA RedNationRising""",0,0
1969,they couldn't elect her the first time '08 yet we were supposed to pick up their leftovers in '16,0,0
1970,your heart is beautiful Your interior is wonderful. You are wonderful,0,0
1971,ACHTUNG - It's today vote now being question by Hungarian -,0,0
1972,so true for lucky she is appearing in lot of projects,0,0
1973,Just think... this chap was teaching...,0,0
1974,Now how did this happen in gun control NYC?,0,0
1975,Followed all Patriots MAGA Thank you in advance for your follow back. MAGA VoteRED,0,0
1976,You are the 8 year old boy Trump fixed the disaster you and crooked and Barak left,0,0
1977,Yes. You are! And your passion for him is lovely...,0,0
1978,And she is obviously trying to be cardi! She’s desperate URL,0,0
1979,Perhaps we have zeroed in on the problem with liberals. Their fruits and vegetables are unclean.,0,0
1980,Florida ! Watch this group. URL URL,0,0
1981,Jack Nicas just covered up for Google. They basically scratch each other’s back to sell the globalist agenda. People now get a rare glimpse into the fake news media,0,0
1982,The one time I engaged with Louise mensch was when she said URL was a Russian op because it had a Russian registrar. I tried explaining how the internet works with screenshots and stuff but got no reply.,0,0
1983,Hahahaha...another MAGA! Making Attorneys Get Attorneys.............Guess he doesn't believe his own innocence....PostponeTheVote,0,0
1984,Looks Like The Jokes On Liberals Again. FortTrump Poland BoomingEconomy URL,0,0
1985,He don't seems happy just look at his eyes its like he is staring into ur souls,0,0
1986,Demi’s od was bc of Arianna Grande. You see how pretty she is?,0,0
1987,They owe the Christian Conservatives and the Koch Bros. this nomination. This specific nomination. For a reason.,0,0
